0,1,2,3,4,5
5.486653590138703e-16,8.358813745099954e-10,0.0,7.940745590231899e-08,0.9999389658690115,6.095388765047148e-05
0.00036729756534682224,1.5109399514478057e-11,0.9996135349633146,4.850577580797364e-12,1.916745137866234e-05,2.6972343487950404e-19
7.988362407731663e-35,6.1135683456042254e-24,0.0,0.9998354945249512,0.00016238685802502556,2.118617022522083e-06
0.2988120305497785,0.5041898037149053,1.1757468805425508e-142,0.19696225052807478,2.750141359920193e-05,8.413793642473223e-06
0.0017840164251917464,0.9681629463093483,0.0,0.00024206461754705145,0.029810229074671304,7.435732413776355e-07
4.7019898233099107e-07,4.4657807841897545e-12,0.9999995264066874,1.5155373283980157e-21,3.389864438603359e-09,8.92441413458401e-29
7.950607661237928e-06,0.00020265124534749157,0.0,1.1813209127952562e-09,0.9997375642415764,5.18327240935501e-05
1.3133068743822439e-05,2.141089562088486e-07,0.0,4.214290483348974e-16,0.9999866528201417,2.1581200415332888e-12
6.0496479212099396e-05,0.0015071207242025465,0.0,2.208040381957634e-08,0.9984323424779259,1.8238255341336384e-08
0.001868603999766199,0.0001241513030147206,0.9980052646016924,2.0016160338916547e-08,1.9248470003406733e-06,3.523236625005078e-08
2.200901237683148e-06,3.302611533123639e-15,0.9992698060191959,1.060051543205518e-12,0.0007279930784684444,3.4691660283243776e-14
9.507477275334513e-13,0.016422637095153292,0.0,1.0262314562716552e-08,0.06550874516942198,0.9180686074721596
0.04036069858453668,0.3525087291139167,0.0,0.2931388780288289,0.31395806386037944,3.36304123377162e-05
0.01061718530247871,0.9680510374854308,0.0,1.1091436903692046e-08,0.019522674822306362,0.0018090912983473632
1.9524563461214002e-05,3.821814235452783e-05,0.9999183947425911,1.0276045540266728e-20,2.3862550147507634e-05,1.4457745175891318e-12
0.0001412475306447273,8.89575654042199e-09,0.9998579281905852,2.6564824082060424e-15,8.153830108964909e-07,1.0163571954522406e-17
0.8941606126402943,0.10552266221490467,1.4443965121592303e-16,2.3634807588247274e-21,0.0003166778065086494,4.733829284823937e-08
0.011679225792748478,0.8410802358646838,0.0,0.04032283400764926,0.10689292288526307,2.478144965520711e-05
0.17006540374219614,0.526757968344932,0.0,0.30247068968286595,0.00012872270237174093,0.0005772155276344536
3.146512423232272e-08,6.126456832344044e-08,0.0,1.2801072177410136e-05,0.9999871061358949,6.223477000031225e-11
4.952900803438962e-07,4.558849820291874e-16,0.0,4.829236773094699e-10,0.9999995042269706,2.519629796280209e-14
0.00018350797627659807,8.391423508074719e-11,0.9998164271230504,1.2335453881863693e-15,6.481675745438394e-08,1.4381120354430238e-24
0.9790241595964503,0.01029691800516323,0.0,8.44996770989254e-12,0.010678922389689807,2.4686885905124097e-13
0.9678265180981167,0.004426140275907946,0.0,0.025104017571957106,0.002643290699003282,3.335501535896365e-08
0.060203300376403035,0.895832972808151,0.0,4.026200847428457e-07,0.043960857741176806,2.4664541845700433e-06
0.9707849288951511,0.011276840747641105,0.0,0.00040561666327735586,0.017532597784259554,1.59096709884259e-08
8.753136169899116e-06,1.195461084835516e-14,0.0,7.576460261182582e-12,0.9999912465973987,2.588425083874881e-10
0.0002846061985230972,0.1760165704030024,0.0,9.858661053517047e-05,0.8235882199357216,1.2016852217823627e-05
0.8493382906993895,0.10053674159431959,0.0,1.3652877472683426e-06,0.048204853578809916,0.0019187488397338413
0.0002851222650921518,0.7055493262053188,0.0,0.0005372796749369102,0.07350396544518747,0.22012430640946426
0.0013426565170866298,0.5771378756015971,0.0,9.925464244265507e-05,0.3461122392714746,0.07530797396739906
0.0005269831339652358,0.39064347653766474,0.0,0.003347643979506866,0.000208094249903579,0.6052738020989598
0.4865535921573026,0.0947291880920223,0.0,2.9935674274985513e-10,0.41871590733106345,1.3121202551043284e-06
6.0950893480508686e-05,3.2231222079866935e-12,0.9988715484112624,2.1262367575007854e-13,0.0010675006914487187,3.7267557126074373e-13
